Date	Date (UTC)	Month	Day	Hour (UTC)	wetweight_g
251.29	9/9/13	9	9	7	9.762629697
251.33	9/9/13	9	9	8	9.762896971
251.37	9/9/13	9	9	9	9.763164466
251.42	9/9/13	9	9	10	9.763432098
251.46	9/9/13	9	9	11	9.763699788
251.5	9/9/13	9	9	12	9.763967454
251.54	9/9/13	9	9	13	9.764235019
251.58	9/9/13	9	9	14	9.764502406
251.62	9/9/13	9	9	15	9.76476954
251.67	9/9/13	9	9	16	9.765036347
251.71	9/9/13	9	9	17	9.765302754
251.75	9/9/13	9	9	18	9.765568692
251.79	9/9/13	9	9	19	9.765834091
251.83	9/9/13	9	9	20	9.766098883
251.87	9/9/13	9	9	21	9.766363003
251.92	9/9/13	9	9	22	9.766626386
251.96	9/9/13	9	9	23	9.766888968
252	9/10/13	9	10	0	9.767150688
252.04	9/10/13	9	10	1	9.767411487
252.08	9/10/13	9	10	2	9.767671305
252.12	9/10/13	9	10	3	9.767930085
252.17	9/10/13	9	10	4	9.768187773
252.21	9/10/13	9	10	5	9.768444314
252.25	9/10/13	9	10	6	9.768699656
252.29	9/10/13	9	10	7	9.768953747
252.33	9/10/13	9	10	8	9.769206539
252.37	9/10/13	9	10	9	9.769457983
252.42	9/10/13	9	10	10	9.769708034
252.46	9/10/13	9	10	11	9.769956645
252.5	9/10/13	9	10	12	9.770203775
252.54	9/10/13	9	10	13	9.770449381
252.58	9/10/13	9	10	14	9.770693422
252.62	9/10/13	9	10	15	9.770935861
252.67	9/10/13	9	10	16	9.771176659
252.71	9/10/13	9	10	17	9.771415782
252.75	9/10/13	9	10	18	9.771653194
252.79	9/10/13	9	10	19	9.771888863
252.83	9/10/13	9	10	20	9.772122759
252.87	9/10/13	9	10	21	9.77235485
252.92	9/10/13	9	10	22	9.77258511
252.96	9/10/13	9	10	23	9.772813511
253	9/11/13	9	11	0	9.773040028
253.04	9/11/13	9	11	1	9.773264638
253.08	9/11/13	9	11	2	9.773487318
253.12	9/11/13	9	11	3	9.773708049
253.17	9/11/13	9	11	4	9.77392681
253.21	9/11/13	9	11	5	9.774143585
253.25	9/11/13	9	11	6	9.774358357
253.29	9/11/13	9	11	7	9.774571113
253.33	9/11/13	9	11	8	9.774781838
253.37	9/11/13	9	11	9	9.774990522
253.42	9/11/13	9	11	10	9.775197154
253.46	9/11/13	9	11	11	9.775401727
253.5	9/11/13	9	11	12	9.775604232
253.54	9/11/13	9	11	13	9.775804666
253.58	9/11/13	9	11	14	9.776003023
253.62	9/11/13	9	11	15	9.776199302
253.67	9/11/13	9	11	16	9.776393502
253.71	9/11/13	9	11	17	9.776585623
253.75	9/11/13	9	11	18	9.776775668
253.79	9/11/13	9	11	19	9.77696364
253.83	9/11/13	9	11	20	9.777149545
253.87	9/11/13	9	11	21	9.777333389
253.92	9/11/13	9	11	22	9.777515181
253.96	9/11/13	9	11	23	9.77769493
254	9/12/13	9	12	0	9.777872648
254.04	9/12/13	9	12	1	9.778048347
254.08	9/12/13	9	12	2	9.778222042
254.12	9/12/13	9	12	3	9.778393749
254.17	9/12/13	9	12	4	9.778563485
254.21	9/12/13	9	12	5	9.778731269
254.25	9/12/13	9	12	6	9.778897121
254.29	9/12/13	9	12	7	9.779061064
254.33	9/12/13	9	12	8	9.77922312
254.37	9/12/13	9	12	9	9.779383316
254.42	9/12/13	9	12	10	9.779541676
254.46	9/12/13	9	12	11	9.77969823
254.5	9/12/13	9	12	12	9.779853006
254.54	9/12/13	9	12	13	9.780006036
254.58	9/12/13	9	12	14	9.780157353
254.62	9/12/13	9	12	15	9.78030699
254.67	9/12/13	9	12	16	9.780454983
254.71	9/12/13	9	12	17	9.780601369
254.75	9/12/13	9	12	18	9.780746187
254.79	9/12/13	9	12	19	9.780889476
254.83	9/12/13	9	12	20	9.781031279
254.87	9/12/13	9	12	21	9.781171639
254.92	9/12/13	9	12	22	9.7813106
254.96	9/12/13	9	12	23	9.781448209
255	9/13/13	9	13	0	9.781584514
255.04	9/13/13	9	13	1	9.781719562
255.08	9/13/13	9	13	2	9.781853407
255.12	9/13/13	9	13	3	9.781986098
255.17	9/13/13	9	13	4	9.782117692
255.21	9/13/13	9	13	5	9.782248242
255.25	9/13/13	9	13	6	9.782377806
255.29	9/13/13	9	13	7	9.782506441
255.33	9/13/13	9	13	8	9.782634209
255.37	9/13/13	9	13	9	9.78276117
255.42	9/13/13	9	13	10	9.782887387
255.46	9/13/13	9	13	11	9.783012924
255.5	9/13/13	9	13	12	9.783137848
255.54	9/13/13	9	13	13	9.783262226
255.58	9/13/13	9	13	14	9.783386127
255.62	9/13/13	9	13	15	9.783509622
255.67	9/13/13	9	13	16	9.783632782
255.71	9/13/13	9	13	17	9.783755681
255.75	9/13/13	9	13	18	9.783878394
255.79	9/13/13	9	13	19	9.784000998
255.83	9/13/13	9	13	20	9.78412357
255.87	9/13/13	9	13	21	9.784246191
255.92	9/13/13	9	13	22	9.784368941
255.96	9/13/13	9	13	23	9.784491903
256	9/14/13	9	14	0	9.784615162
256.04	9/14/13	9	14	1	9.784738803
256.08	9/14/13	9	14	2	9.784862912
256.12	9/14/13	9	14	3	9.78498758
256.17	9/14/13	9	14	4	9.785112896
256.21	9/14/13	9	14	5	9.785238951
256.25	9/14/13	9	14	6	9.78536584
256.29	9/14/13	9	14	7	9.785493656
256.33	9/14/13	9	14	8	9.785622497
256.37	9/14/13	9	14	9	9.785752459
256.42	9/14/13	9	14	10	9.785883643
256.46	9/14/13	9	14	11	9.786016149
256.5	9/14/13	9	14	12	9.78615008
256.54	9/14/13	9	14	13	9.786285539
256.58	9/14/13	9	14	14	9.786422632
256.62	9/14/13	9	14	15	9.786561466
256.67	9/14/13	9	14	16	9.786702149
256.71	9/14/13	9	14	17	9.786844792
256.75	9/14/13	9	14	18	9.786989504
256.79	9/14/13	9	14	19	9.787136401
256.83	9/14/13	9	14	20	9.787285596
256.87	9/14/13	9	14	21	9.787437205
256.92	9/14/13	9	14	22	9.787591346
256.96	9/14/13	9	14	23	9.787744553
257	9/15/13	9	15	0	9.787874561
257.04	9/15/13	9	15	1	9.787977809
257.08	9/15/13	9	15	2	9.788054663
257.12	9/15/13	9	15	3	9.788105484
257.17	9/15/13	9	15	4	9.788130632
257.21	9/15/13	9	15	5	9.788130466
257.25	9/15/13	9	15	6	9.788105343
257.29	9/15/13	9	15	7	9.788055617
257.33	9/15/13	9	15	8	9.787981641
257.37	9/15/13	9	15	9	9.787883768
257.42	9/15/13	9	15	10	9.787762344
257.46	9/15/13	9	15	11	9.78761772
257.5	9/15/13	9	15	12	9.78745024
257.54	9/15/13	9	15	13	9.787260247
257.58	9/15/13	9	15	14	9.787048085
257.62	9/15/13	9	15	15	9.786814093
257.67	9/15/13	9	15	16	9.786558611
257.71	9/15/13	9	15	17	9.786281973
257.75	9/15/13	9	15	18	9.785984516
257.79	9/15/13	9	15	19	9.785666573
257.83	9/15/13	9	15	20	9.785328473
257.87	9/15/13	9	15	21	9.784970548
257.92	9/15/13	9	15	22	9.784593124
257.96	9/15/13	9	15	23	9.784196527
258	9/16/13	9	16	0	9.783781081
258.04	9/16/13	9	16	1	9.783347108
258.08	9/16/13	9	16	2	9.782894928
258.12	9/16/13	9	16	3	9.78242486
258.17	9/16/13	9	16	4	9.78193722
258.21	9/16/13	9	16	5	9.781432323
258.25	9/16/13	9	16	6	9.780910482
258.29	9/16/13	9	16	7	9.780372009
258.33	9/16/13	9	16	8	9.779817211
258.37	9/16/13	9	16	9	9.779246398
258.42	9/16/13	9	16	10	9.778659875
258.46	9/16/13	9	16	11	9.778057946
258.5	9/16/13	9	16	12	9.777440912
258.54	9/16/13	9	16	13	9.776809073
258.58	9/16/13	9	16	14	9.77616273
258.62	9/16/13	9	16	15	9.775502177
258.67	9/16/13	9	16	16	9.774827709
258.71	9/16/13	9	16	17	9.774139621
258.75	9/16/13	9	16	18	9.773438202
258.79	9/16/13	9	16	19	9.772723742
258.83	9/16/13	9	16	20	9.771996529
258.87	9/16/13	9	16	21	9.771256848
258.92	9/16/13	9	16	22	9.770504984
258.96	9/16/13	9	16	23	9.769741217
259	9/17/13	9	17	0	9.768965829
259.04	9/17/13	9	17	1	9.768179097
259.08	9/17/13	9	17	2	9.767381299
259.12	9/17/13	9	17	3	9.766572709
259.17	9/17/13	9	17	4	9.765753601
259.21	9/17/13	9	17	5	9.764924244
259.25	9/17/13	9	17	6	9.764084909
259.29	9/17/13	9	17	7	9.763235862
259.33	9/17/13	9	17	8	9.762377371
259.37	9/17/13	9	17	9	9.761509698
259.42	9/17/13	9	17	10	9.760633105
259.46	9/17/13	9	17	11	9.759747853
259.5	9/17/13	9	17	12	9.7588542
259.54	9/17/13	9	17	13	9.757952403
259.58	9/17/13	9	17	14	9.757042716
259.62	9/17/13	9	17	15	9.756125393
259.67	9/17/13	9	17	16	9.755200684
259.71	9/17/13	9	17	17	9.754268838
259.75	9/17/13	9	17	18	9.753330104
259.79	9/17/13	9	17	19	9.752384727
259.83	9/17/13	9	17	20	9.75143295
259.87	9/17/13	9	17	21	9.750475016
259.92	9/17/13	9	17	22	9.749511165
259.96	9/17/13	9	17	23	9.748541635
260	9/18/13	9	18	0	9.747566663
260.04	9/18/13	9	18	1	9.746586483
260.08	9/18/13	9	18	2	9.745601329
260.12	9/18/13	9	18	3	9.744611432
260.17	9/18/13	9	18	4	9.74361702
260.21	9/18/13	9	18	5	9.742618321
260.25	9/18/13	9	18	6	9.741615561
260.29	9/18/13	9	18	7	9.740608964
260.33	9/18/13	9	18	8	9.739598752
260.37	9/18/13	9	18	9	9.738585144
260.42	9/18/13	9	18	10	9.73756836
260.46	9/18/13	9	18	11	9.736548615
260.5	9/18/13	9	18	12	9.735526125
260.54	9/18/13	9	18	13	9.734501102
260.58	9/18/13	9	18	14	9.733473758
260.62	9/18/13	9	18	15	9.732444301
260.67	9/18/13	9	18	16	9.731412939
260.71	9/18/13	9	18	17	9.730379879
260.75	9/18/13	9	18	18	9.729345322
260.79	9/18/13	9	18	19	9.728309473
260.83	9/18/13	9	18	20	9.727272529
260.87	9/18/13	9	18	21	9.726234691
260.92	9/18/13	9	18	22	9.725196155
260.96	9/18/13	9	18	23	9.724157115
261	9/19/13	9	19	0	9.723117764
261.04	9/19/13	9	19	1	9.722078293
261.08	9/19/13	9	19	2	9.721038891
261.12	9/19/13	9	19	3	9.719999746
261.17	9/19/13	9	19	4	9.718961044
261.21	9/19/13	9	19	5	9.717922968
261.25	9/19/13	9	19	6	9.7168857
261.29	9/19/13	9	19	7	9.715849421
261.33	9/19/13	9	19	8	9.714814308
261.37	9/19/13	9	19	9	9.713780539
261.42	9/19/13	9	19	10	9.712748287
261.46	9/19/13	9	19	11	9.711717726
261.5	9/19/13	9	19	12	9.710689027
261.54	9/19/13	9	19	13	9.709662359
261.58	9/19/13	9	19	14	9.708637889
261.62	9/19/13	9	19	15	9.707615783
261.67	9/19/13	9	19	16	9.706596205
261.71	9/19/13	9	19	17	9.705579317
261.75	9/19/13	9	19	18	9.704565278
261.79	9/19/13	9	19	19	9.703554248
261.83	9/19/13	9	19	20	9.702546382
261.87	9/19/13	9	19	21	9.701541836
261.92	9/19/13	9	19	22	9.700540762
261.96	9/19/13	9	19	23	9.699543311
262	9/20/13	9	20	0	9.698549633
262.04	9/20/13	9	20	1	9.697559874
262.08	9/20/13	9	20	2	9.696574181
262.12	9/20/13	9	20	3	9.695592696
262.17	9/20/13	9	20	4	9.694615563
262.21	9/20/13	9	20	5	9.693642921
262.25	9/20/13	9	20	6	9.692674909
262.29	9/20/13	9	20	7	9.691711663
262.33	9/20/13	9	20	8	9.690753317
262.37	9/20/13	9	20	9	9.689800004
262.42	9/20/13	9	20	10	9.688851856
262.46	9/20/13	9	20	11	9.687909002
262.5	9/20/13	9	20	12	9.686971569
262.54	9/20/13	9	20	13	9.686039682
262.58	9/20/13	9	20	14	9.685113466
262.62	9/20/13	9	20	15	9.684193042
262.67	9/20/13	9	20	16	9.683278531
262.71	9/20/13	9	20	17	9.68237005
262.75	9/20/13	9	20	18	9.681467716
262.79	9/20/13	9	20	19	9.680571644
262.83	9/20/13	9	20	20	9.679681946
262.87	9/20/13	9	20	21	9.678798734
262.92	9/20/13	9	20	22	9.677922117
262.96	9/20/13	9	20	23	9.677052202
263	9/21/13	9	21	0	9.676189095
263.04	9/21/13	9	21	1	9.675332898
263.08	9/21/13	9	21	2	9.674483716
263.12	9/21/13	9	21	3	9.673641646
263.17	9/21/13	9	21	4	9.672806789
263.21	9/21/13	9	21	5	9.671979239
263.25	9/21/13	9	21	6	9.671159092
263.29	9/21/13	9	21	7	9.670346441
263.33	9/21/13	9	21	8	9.669541376
263.37	9/21/13	9	21	9	9.668743987
263.42	9/21/13	9	21	10	9.66795436
263.46	9/21/13	9	21	11	9.667172583
263.5	9/21/13	9	21	12	9.666398737
263.54	9/21/13	9	21	13	9.665632906
263.58	9/21/13	9	21	14	9.664875169
263.62	9/21/13	9	21	15	9.664125605
263.67	9/21/13	9	21	16	9.663384289
263.71	9/21/13	9	21	17	9.662651297
263.75	9/21/13	9	21	18	9.661926701
263.79	9/21/13	9	21	19	9.661210573
263.83	9/21/13	9	21	20	9.660502981
263.87	9/21/13	9	21	21	9.659803992
263.92	9/21/13	9	21	22	9.659113673
263.96	9/21/13	9	21	23	9.658432087
264	9/22/13	9	22	0	9.657759296
264.04	9/22/13	9	22	1	9.65709536
264.08	9/22/13	9	22	2	9.656440337
264.12	9/22/13	9	22	3	9.655794283
264.17	9/22/13	9	22	4	9.655157254
264.21	9/22/13	9	22	5	9.654529301
264.25	9/22/13	9	22	6	9.653910477
264.29	9/22/13	9	22	7	9.653300829
264.33	9/22/13	9	22	8	9.652700406
264.37	9/22/13	9	22	9	9.652109253
264.42	9/22/13	9	22	10	9.651527413
264.46	9/22/13	9	22	11	9.650954928
264.5	9/22/13	9	22	12	9.650391839
264.54	9/22/13	9	22	13	9.649838184
264.58	9/22/13	9	22	14	9.649293999
264.62	9/22/13	9	22	15	9.648759318
264.67	9/22/13	9	22	16	9.648234175
264.71	9/22/13	9	22	17	9.6477186
264.75	9/22/13	9	22	18	9.647212622
264.79	9/22/13	9	22	19	9.64671627
264.83	9/22/13	9	22	20	9.646229567
264.87	9/22/13	9	22	21	9.645752539
264.92	9/22/13	9	22	22	9.645285206
264.96	9/22/13	9	22	23	9.644827589
265	9/23/13	9	23	0	9.644379706
265.04	9/23/13	9	23	1	9.643941573
265.08	9/23/13	9	23	2	9.643513206
265.12	9/23/13	9	23	3	9.643094616
265.17	9/23/13	9	23	4	9.642685814
265.21	9/23/13	9	23	5	9.642286811
265.25	9/23/13	9	23	6	9.641897612
265.29	9/23/13	9	23	7	9.641518224
265.33	9/23/13	9	23	8	9.64114865
265.37	9/23/13	9	23	9	9.640788892
265.42	9/23/13	9	23	10	9.64043895
265.46	9/23/13	9	23	11	9.640098822
265.5	9/23/13	9	23	12	9.639768505
265.54	9/23/13	9	23	13	9.639447992
265.58	9/23/13	9	23	14	9.639137278
265.62	9/23/13	9	23	15	9.638836352
265.67	9/23/13	9	23	16	9.638545205
265.71	9/23/13	9	23	17	9.638263822
265.75	9/23/13	9	23	18	9.63799219
265.79	9/23/13	9	23	19	9.637730292
265.83	9/23/13	9	23	20	9.63747811
265.87	9/23/13	9	23	21	9.637235624
265.92	9/23/13	9	23	22	9.637002812
265.96	9/23/13	9	23	23	9.636779651
266	9/24/13	9	24	0	9.636566115
266.04	9/24/13	9	24	1	9.636362176
266.08	9/24/13	9	24	2	9.636167807
266.12	9/24/13	9	24	3	9.635982975
266.17	9/24/13	9	24	4	9.635807648
266.21	9/24/13	9	24	5	9.635641792
266.25	9/24/13	9	24	6	9.635485369
266.29	9/24/13	9	24	7	9.635338343
266.33	9/24/13	9	24	8	9.635200673
266.37	9/24/13	9	24	9	9.635072316
266.42	9/24/13	9	24	10	9.63495323
266.46	9/24/13	9	24	11	9.634843369
266.5	9/24/13	9	24	12	9.634742685
266.54	9/24/13	9	24	13	9.63465113
266.58	9/24/13	9	24	14	9.634568653
266.62	9/24/13	9	24	15	9.6344952
266.67	9/24/13	9	24	16	9.634430717
266.71	9/24/13	9	24	17	9.634375149
266.75	9/24/13	9	24	18	9.634328436
266.79	9/24/13	9	24	19	9.634290518
266.83	9/24/13	9	24	20	9.634261334
266.87	9/24/13	9	24	21	9.634240821
266.92	9/24/13	9	24	22	9.634228911
266.96	9/24/13	9	24	23	9.634225539
267	9/25/13	9	25	0	9.634230636
267.04	9/25/13	9	25	1	9.634244129
267.08	9/25/13	9	25	2	9.634265947
267.12	9/25/13	9	25	3	9.634296014
267.17	9/25/13	9	25	4	9.634334255
267.21	9/25/13	9	25	5	9.634380591
267.25	9/25/13	9	25	6	9.634434943
267.29	9/25/13	9	25	7	9.634497227
267.33	9/25/13	9	25	8	9.634567361
267.37	9/25/13	9	25	9	9.634645259
267.42	9/25/13	9	25	10	9.634730834
267.46	9/25/13	9	25	11	9.634823996
267.5	9/25/13	9	25	12	9.634924655
267.54	9/25/13	9	25	13	9.635032718
267.58	9/25/13	9	25	14	9.63514809
267.62	9/25/13	9	25	15	9.635270675
267.67	9/25/13	9	25	16	9.635400374
267.71	9/25/13	9	25	17	9.635537088
267.75	9/25/13	9	25	18	9.635680715
267.79	9/25/13	9	25	19	9.63583115
267.83	9/25/13	9	25	20	9.635988289
267.87	9/25/13	9	25	21	9.636152024
267.92	9/25/13	9	25	22	9.636322245
267.96	9/25/13	9	25	23	9.636498843
268	9/26/13	9	26	0	9.636681704
268.04	9/26/13	9	26	1	9.636870713
268.08	9/26/13	9	26	2	9.637065754
268.12	9/26/13	9	26	3	9.637266709
268.17	9/26/13	9	26	4	9.637473458
268.21	9/26/13	9	26	5	9.637685878
268.25	9/26/13	9	26	6	9.637903847
268.29	9/26/13	9	26	7	9.638127238
268.33	9/26/13	9	26	8	9.638355924
268.37	9/26/13	9	26	9	9.638589777
268.42	9/26/13	9	26	10	9.638828664
268.46	9/26/13	9	26	11	9.639072454
268.5	9/26/13	9	26	12	9.639321011
268.54	9/26/13	9	26	13	9.639574199
268.58	9/26/13	9	26	14	9.63983188
268.62	9/26/13	9	26	15	9.640093914
268.67	9/26/13	9	26	16	9.640360159
268.71	9/26/13	9	26	17	9.64063047
268.75	9/26/13	9	26	18	9.640904704
268.79	9/26/13	9	26	19	9.641182711
268.83	9/26/13	9	26	20	9.641464344
268.87	9/26/13	9	26	21	9.64174945
268.92	9/26/13	9	26	22	9.642037878
268.96	9/26/13	9	26	23	9.642329472
269	9/27/13	9	27	0	9.642624076
269.04	9/27/13	9	27	1	9.642921532
269.08	9/27/13	9	27	2	9.643221679
269.12	9/27/13	9	27	3	9.643524357
269.17	9/27/13	9	27	4	9.6438294
269.21	9/27/13	9	27	5	9.644136643
269.25	9/27/13	9	27	6	9.64444592
269.29	9/27/13	9	27	7	9.64475706
269.33	9/27/13	9	27	8	9.645069894
269.37	9/27/13	9	27	9	9.645384247
269.42	9/27/13	9	27	10	9.645699945
269.46	9/27/13	9	27	11	9.646016812
269.5	9/27/13	9	27	12	9.64633467
269.54	9/27/13	9	27	13	9.646653338
269.58	9/27/13	9	27	14	9.646972634
269.62	9/27/13	9	27	15	9.647292375
269.67	9/27/13	9	27	16	9.647612375
269.71	9/27/13	9	27	17	9.647932447
269.75	9/27/13	9	27	18	9.648252401
269.79	9/27/13	9	27	19	9.648572047
269.83	9/27/13	9	27	20	9.648891191
269.87	9/27/13	9	27	21	9.649209639
269.92	9/27/13	9	27	22	9.649527194
269.96	9/27/13	9	27	23	9.649843659
270	9/28/13	9	28	0	9.650158832
270.04	9/28/13	9	28	1	9.650472512
270.08	9/28/13	9	28	2	9.650784496
270.12	9/28/13	9	28	3	9.651094577
270.17	9/28/13	9	28	4	9.651402548
270.21	9/28/13	9	28	5	9.6517082
270.25	9/28/13	9	28	6	9.652011322
270.29	9/28/13	9	28	7	9.652311701
270.33	9/28/13	9	28	8	9.652609123
270.37	9/28/13	9	28	9	9.65290337
270.42	9/28/13	9	28	10	9.653194224
270.46	9/28/13	9	28	11	9.653481466
270.5	9/28/13	9	28	12	9.653764873
270.54	9/28/13	9	28	13	9.654044222
270.58	9/28/13	9	28	14	9.654319287
270.62	9/28/13	9	28	15	9.65458984
270.67	9/28/13	9	28	16	9.654855652
270.71	9/28/13	9	28	17	9.655116493
270.75	9/28/13	9	28	18	9.655372128
270.79	9/28/13	9	28	19	9.655622325
270.83	9/28/13	9	28	20	9.655866845
270.87	9/28/13	9	28	21	9.656105451
270.92	9/28/13	9	28	22	9.656337903
270.96	9/28/13	9	28	23	9.656563958
271	9/29/13	9	29	0	9.656783373
271.04	9/29/13	9	29	1	9.656995902
271.08	9/29/13	9	29	2	9.657201298
271.12	9/29/13	9	29	3	9.657399311
271.17	9/29/13	9	29	4	9.657589691
271.21	9/29/13	9	29	5	9.657772184
271.25	9/29/13	9	29	6	9.657946535
271.29	9/29/13	9	29	7	9.658112489
271.33	9/29/13	9	29	8	9.658269825
271.37	9/29/13	9	29	9	9.658419341
271.42	9/29/13	9	29	10	9.658561522
271.46	9/29/13	9	29	11	9.658696463
271.5	9/29/13	9	29	12	9.658824263
271.54	9/29/13	9	29	13	9.658945016
271.58	9/29/13	9	29	14	9.659058819
271.62	9/29/13	9	29	15	9.659165768
271.67	9/29/13	9	29	16	9.659265956
271.71	9/29/13	9	29	17	9.659359479
271.75	9/29/13	9	29	18	9.65944643
271.79	9/29/13	9	29	19	9.659526902
271.83	9/29/13	9	29	20	9.65960099
271.87	9/29/13	9	29	21	9.659668784
271.92	9/29/13	9	29	22	9.659730377
271.96	9/29/13	9	29	23	9.65978586
272	9/30/13	9	30	0	9.659835325
272.04	9/30/13	9	30	1	9.659878863
272.08	9/30/13	9	30	2	9.659916562
272.12	9/30/13	9	30	3	9.659948513
272.17	9/30/13	9	30	4	9.659974805
272.21	9/30/13	9	30	5	9.659995526
272.25	9/30/13	9	30	6	9.660010766
272.29	9/30/13	9	30	7	9.66002061
272.33	9/30/13	9	30	8	9.660025147
272.37	9/30/13	9	30	9	9.660024464
272.42	9/30/13	9	30	10	9.660018646
272.46	9/30/13	9	30	11	9.66000778
272.5	9/30/13	9	30	12	9.659991951
272.54	9/30/13	9	30	13	9.659971243
272.58	9/30/13	9	30	14	9.659945741
272.62	9/30/13	9	30	15	9.65991553
272.67	9/30/13	9	30	16	9.659880691
272.71	9/30/13	9	30	17	9.659841309
272.75	9/30/13	9	30	18	9.659797466
272.79	9/30/13	9	30	19	9.659749244
272.83	9/30/13	9	30	20	9.659696724
272.87	9/30/13	9	30	21	9.659639987
272.92	9/30/13	9	30	22	9.659579114
272.96	9/30/13	9	30	23	9.659514186
273	10/1/13	10	1	0	9.659445281
273.04	10/1/13	10	1	1	9.659372479
273.08	10/1/13	10	1	2	9.659295859
273.12	10/1/13	10	1	3	9.659215498
273.17	10/1/13	10	1	4	9.659131475
273.21	10/1/13	10	1	5	9.659043867
273.25	10/1/13	10	1	6	9.65895275
273.29	10/1/13	10	1	7	9.658858201
273.33	10/1/13	10	1	8	9.658760296
273.37	10/1/13	10	1	9	9.65865911
273.42	10/1/13	10	1	10	9.658554717
273.46	10/1/13	10	1	11	9.658447193
273.5	10/1/13	10	1	12	9.658336612
273.54	10/1/13	10	1	13	9.658223045
273.58	10/1/13	10	1	14	9.658106568
273.62	10/1/13	10	1	15	9.657987252
273.67	10/1/13	10	1	16	9.657865169
273.71	10/1/13	10	1	17	9.657740391
273.75	10/1/13	10	1	18	9.657612989
273.79	10/1/13	10	1	19	9.657483033
273.83	10/1/13	10	1	20	9.657350594
273.87	10/1/13	10	1	21	9.657215741
273.92	10/1/13	10	1	22	9.657078543
273.96	10/1/13	10	1	23	9.65693907
274	10/2/13	10	2	0	9.656797389
274.04	10/2/13	10	2	1	9.656653568
274.08	10/2/13	10	2	2	9.656507675
274.12	10/2/13	10	2	3	9.656359776
274.17	10/2/13	10	2	4	9.656209937
274.21	10/2/13	10	2	5	9.656058225
274.25	10/2/13	10	2	6	9.655904705
274.29	10/2/13	10	2	7	9.655749442
274.33	10/2/13	10	2	8	9.655592499
274.37	10/2/13	10	2	9	9.655433942
274.42	10/2/13	10	2	10	9.655273833
274.46	10/2/13	10	2	11	9.655112236
274.5	10/2/13	10	2	12	9.654949213
274.54	10/2/13	10	2	13	9.654784827
274.58	10/2/13	10	2	14	9.654619138
274.62	10/2/13	10	2	15	9.654452208
274.67	10/2/13	10	2	16	9.654284097
274.71	10/2/13	10	2	17	9.654114867
274.75	10/2/13	10	2	18	9.653944575
274.79	10/2/13	10	2	19	9.653773282
274.83	10/2/13	10	2	20	9.653601047
274.87	10/2/13	10	2	21	9.653427927
274.92	10/2/13	10	2	22	9.65325398
274.96	10/2/13	10	2	23	9.653079265
275	10/3/13	10	3	0	9.652903836
275.04	10/3/13	10	3	1	9.652727752
275.08	10/3/13	10	3	2	9.652551067
275.12	10/3/13	10	3	3	9.652373837
275.17	10/3/13	10	3	4	9.652196118
275.21	10/3/13	10	3	5	9.652017963
275.25	10/3/13	10	3	6	9.651839427
275.29	10/3/13	10	3	7	9.651660562
275.33	10/3/13	10	3	8	9.651481423
275.37	10/3/13	10	3	9	9.651302062
275.42	10/3/13	10	3	10	9.65112253
275.46	10/3/13	10	3	11	9.650942879
275.5	10/3/13	10	3	12	9.650763161
275.54	10/3/13	10	3	13	9.650583426
275.58	10/3/13	10	3	14	9.650403725
275.62	10/3/13	10	3	15	9.650224106
275.67	10/3/13	10	3	16	9.65004462
275.71	10/3/13	10	3	17	9.649865315
275.75	10/3/13	10	3	18	9.649686239
275.79	10/3/13	10	3	19	9.649507441
275.83	10/3/13	10	3	20	9.649328967
275.87	10/3/13	10	3	21	9.649150864
275.92	10/3/13	10	3	22	9.648973179
275.96	10/3/13	10	3	23	9.648795957
276	10/4/13	10	4	0	9.648619245
276.04	10/4/13	10	4	1	9.648443087
276.08	10/4/13	10	4	2	9.648267527
276.12	10/4/13	10	4	3	9.64809261
276.17	10/4/13	10	4	4	9.647918379
276.21	10/4/13	10	4	5	9.647744876
276.25	10/4/13	10	4	6	9.647572146
276.29	10/4/13	10	4	7	9.64740023
276.33	10/4/13	10	4	8	9.647229169
276.37	10/4/13	10	4	9	9.647059004
276.42	10/4/13	10	4	10	9.646889778
276.46	10/4/13	10	4	11	9.646721528
276.5	10/4/13	10	4	12	9.646554296
276.54	10/4/13	10	4	13	9.64638812
276.58	10/4/13	10	4	14	9.64622304
276.62	10/4/13	10	4	15	9.646059093
276.67	10/4/13	10	4	16	9.645896318
276.71	10/4/13	10	4	17	9.645734752
276.75	10/4/13	10	4	18	9.645574431
276.79	10/4/13	10	4	19	9.645415393
276.83	10/4/13	10	4	20	9.645257673
276.87	10/4/13	10	4	21	9.645101306
276.92	10/4/13	10	4	22	9.644946328
276.96	10/4/13	10	4	23	9.644792773
277	10/5/13	10	5	0	9.644640675
277.04	10/5/13	10	5	1	9.644490067
277.08	10/5/13	10	5	2	9.644340984
277.12	10/5/13	10	5	3	9.644193457
277.17	10/5/13	10	5	4	9.644047518
277.21	10/5/13	10	5	5	9.643903199
277.25	10/5/13	10	5	6	9.643760532
277.29	10/5/13	10	5	7	9.643619547
277.33	10/5/13	10	5	8	9.643480274
277.37	10/5/13	10	5	9	9.643342744
277.42	10/5/13	10	5	10	9.643206984
277.46	10/5/13	10	5	11	9.643073025
277.5	10/5/13	10	5	12	9.642940895
277.54	10/5/13	10	5	13	9.64281062
277.58	10/5/13	10	5	14	9.64268223
277.62	10/5/13	10	5	15	9.64255575
277.67	10/5/13	10	5	16	9.642431208
277.71	10/5/13	10	5	17	9.642308628
277.75	10/5/13	10	5	18	9.642188038
277.79	10/5/13	10	5	19	9.64206946
